Assists,Blocked Shots,Defensive Rebounds,3-PT Attempted,3-PT Made,FG Attempted,FG Made,Free Throws Attempted,Free Throws Made,Minutes,Offensive Rebounds,Fouls,Points,Rebounds,Steals,Turnovers,Game_ID,Game_Date,player.id,team.id,Name,Blks+Stls,Pts+Rebs,Pts+Rebs+Asts,Pts+Asts,Rebs+Asts,Fantasy Score
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037599,2023-10-25T00:00:00.000Z,56677872,6,Craig Porter,0,0,0,0,0,0
2,0,0,0,0,2,2,0,0,11,0,3,4,0,0,2,1037599,2023-10-25T00:00:00.000Z,248,6,Damian Jones,0,4,6,6,2,5
5,0,1,5,1,12,6,2,2,32,1,2,15,2,2,6,1037599,2023-10-25T00:00:00.000Z,666581,6,Darius Garland,2,17,22,20,7,24.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037599,2023-10-25T00:00:00.000Z,666940,6,Dean Wade,0,0,0,0,0,0
6,1,3,10,4,21,11,1,1,36,2,1,27,5,4,0,1037599,2023-10-25T00:00:00.000Z,322,6,Donovan Mitchell,5,32,38,33,11,57
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037599,2023-10-25T00:00:00.000Z,56677847,6,Emoni Bates,0,0,0,0,0,0
1,2,5,0,0,11,5,0,0,34,1,3,10,6,0,0,1037599,2023-10-25T00:00:00.000Z,17896076,6,Evan Mobley,2,16,17,11,7,24.7
0,0,2,3,0,3,0,0,0,20,2,3,0,4,0,0,1037599,2023-10-25T00:00:00.000Z,344,6,Georges Niang,0,4,4,0,4,4.8
4,1,3,4,2,10,6,5,4,32,3,5,18,6,2,2,1037599,2023-10-25T00:00:00.000Z,3547247,6,Isaac Okoro,3,24,28,22,10,38.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037599,2023-10-25T00:00:00.000Z,38017662,6,Isaiah Mobley,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037599,2023-10-25T00:00:00.000Z,9,6,Jarrett Allen,0,0,0,0,0,0
2,1,12,13,7,17,9,2,2,39,0,4,27,12,1,0,1037599,2023-10-25T00:00:00.000Z,666908,6,Max Strus,2,39,41,29,14,50.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037599,2023-10-25T00:00:00.000Z,404,6,Ricky Rubio,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037599,2023-10-25T00:00:00.000Z,3547299,6,Sam Merrill,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037599,2023-10-25T00:00:00.000Z,444,6,Tristan Thompson,0,0,0,0,0,0
0,0,0,0,0,1,1,0,0,5,0,1,2,0,0,0,1037599,2023-10-25T00:00:00.000Z,666676,6,Ty Jerome,0,2,2,2,0,2
0,1,5,5,2,8,2,2,1,25,0,1,7,5,0,0,1037600,2023-10-25T00:00:00.000Z,77,9,Alec Burks,1,12,12,7,5,16
3,5,4,2,1,7,1,2,1,27,3,2,4,7,0,2,1037600,2023-10-25T00:00:00.000Z,56677826,9,Ausar Thompson,5,11,14,7,10,29.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037600,2023-10-25T00:00:00.000Z,54,9,Bojan Bogdanovic,0,0,0,0,0,0
9,1,3,9,4,27,13,0,0,36,0,5,30,3,1,3,1037600,2023-10-25T00:00:00.000Z,17896075,9,Cade Cunningham,2,33,42,39,12,50.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037600,2023-10-25T00:00:00.000Z,17896071,9,Isaiah Livers,0,0,0,0,0,0
2,0,8,3,2,11,6,0,0,35,6,3,14,14,0,1,1037600,2023-10-25T00:00:00.000Z,3547267,9,Isaiah Stewart,0,28,30,16,16,32.8
3,0,2,2,0,7,1,3,2,17,0,3,4,2,0,3,1037600,2023-10-25T00:00:00.000Z,38017682,9,Jaden Ivey,0,6,9,7,5,7.9
4,4,8,0,0,11,8,3,1,32,6,4,17,14,0,4,1037600,2023-10-25T00:00:00.000Z,38017694,9,Jalen Duren,4,31,35,21,18,47.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037600,2023-10-25T00:00:00.000Z,3547240,9,James Wiseman,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037600,2023-10-25T00:00:00.000Z,42097199,9,Jared Rhoden,0,0,0,0,0,0
0,0,0,2,0,2,0,0,0,12,0,2,0,0,0,0,1037600,2023-10-25T00:00:00.000Z,197,9,Joe Harris,0,0,0,0,0,0
3,1,1,6,0,12,4,3,2,30,0,2,10,1,2,1,1037600,2023-10-25T00:00:00.000Z,3547241,9,Killian Hayes,3,11,14,13,4,23.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037600,2023-10-25T00:00:00.000Z,56677729,9,Malcolm Cazalon,0,0,0,0,0,0
1,0,2,3,2,4,3,0,0,10,0,0,8,2,0,1,1037600,2023-10-25T00:00:00.000Z,56677792,9,Marcus Sasser,0,10,11,9,3,10.9
3,1,6,0,0,3,3,2,2,16,2,1,8,8,0,1,1037600,2023-10-25T00:00:00.000Z,24,9,Marvin Bagley III,1,16,19,11,11,24.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037600,2023-10-25T00:00:00.000Z,330,9,Monte Morris,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037600,2023-10-25T00:00:00.000Z,44477024,9,Stanley Umude,0,0,0,0,0,0
3,2,6,0,0,13,7,10,8,32,2,3,22,8,0,2,1037600,2023-10-25T00:00:00.000Z,4,16,Bam Adebayo,2,30,33,25,11,40.1
1,0,2,3,0,7,1,0,0,20,1,1,2,3,1,0,1037600,2023-10-25T00:00:00.000Z,666747,16,Caleb Martin,1,5,6,3,4,10.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037600,2023-10-25T00:00:00.000Z,38017736,16,Cole Swider,0,0,0,0,0,0
1,0,0,1,0,2,1,0,0,9,0,1,2,0,0,0,1037600,2023-10-25T00:00:00.000Z,19465585,16,Dru Smith,0,2,3,3,1,3.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037600,2023-10-25T00:00:00.000Z,3092,16,Haywood Highsmith,0,0,0,0,0,0
2,0,2,0,0,3,3,0,0,13,0,2,6,2,2,1,1037600,2023-10-25T00:00:00.000Z,56677785,16,Jaime Jaquez Jr.,2,8,10,8,4,16.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037600,2023-10-25T00:00:00.000Z,38017734,16,Jamal Cain,0,0,0,0,0,0
4,0,5,0,0,18,6,9,7,34,8,0,19,13,2,0,1037600,2023-10-25T00:00:00.000Z,79,16,Jimmy Butler,2,32,36,23,17,46.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037600,2023-10-25T00:00:00.000Z,391,16,Josh Richardson,0,0,0,0,0,0
2,0,8,6,3,9,4,2,2,28,2,5,13,10,0,1,1037600,2023-10-25T00:00:00.000Z,285,16,Kevin Love,0,23,25,15,12,27
2,1,2,0,0,1,0,0,0,32,0,4,0,2,2,0,1037600,2023-10-25T00:00:00.000Z,286,16,Kyle Lowry,3,2,4,2,4,14.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037600,2023-10-25T00:00:00.000Z,38017696,16,Nikola Jovic,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037600,2023-10-25T00:00:00.000Z,39398582,16,Orlando Robinson,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037600,2023-10-25T00:00:00.000Z,3547257,16,R.J. Hampton,0,0,0,0,0,0
3,0,4,0,0,5,2,5,4,16,2,0,8,6,1,1,1037600,2023-10-25T00:00:00.000Z,74,16,Thomas Bryant,1,14,17,11,9,21.7
3,0,2,7,2,24,7,0,0,34,0,1,16,2,3,2,1037600,2023-10-25T00:00:00.000Z,666633,16,Tyler Herro,3,18,21,19,5,29.9
1,0,9,7,4,27,8,6,6,38,5,1,26,14,0,2,1037601,2023-10-25T00:00:00.000Z,3547238,18,Anthony Edwards,0,40,41,27,15,42.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037601,2023-10-25T00:00:00.000Z,17895968,18,Daishen Nix,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037601,2023-10-25T00:00:00.000Z,3547259,18,Jaden McDaniels,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037601,2023-10-25T00:00:00.000Z,56677851,18,Jaylen Clark,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037601,2023-10-25T00:00:00.000Z,666767,18,Jordan McLaughlin,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037601,2023-10-25T00:00:00.000Z,38017715,18,Josh Minott,0,0,0,0,0,0
5,0,7,1,0,9,3,2,1,30,2,0,7,9,1,1,1037601,2023-10-25T00:00:00.000Z,12,18,Kyle Anderson,1,16,21,12,14,27.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037601,2023-10-25T00:00:00.000Z,56677782,18,Leonard Miller,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037601,2023-10-25T00:00:00.000Z,17896056,18,Luka Garza,0,0,0,0,0,0
3,1,3,4,1,9,4,2,2,31,1,1,11,4,1,1,1037601,2023-10-25T00:00:00.000Z,104,18,Mike Conley,2,15,18,14,7,25.3
1,0,3,2,0,8,3,4,4,24,1,0,10,4,0,1,1037601,2023-10-25T00:00:00.000Z,667378,18,Naz Reid,0,14,15,11,5,15.3
4,0,3,4,1,5,1,2,1,21,0,4,4,3,3,2,1037601,2023-10-25T00:00:00.000Z,320,18,Shake Milton,3,7,11,8,7,20.6
0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,1037601,2023-10-25T00:00:00.000Z,68,18,Troy Brown Jr.,0,1,1,0,1,1.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037601,2023-10-25T00:00:00.000Z,38017700,18,Wendell Moore Jr.,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037601,2023-10-25T00:00:00.000Z,58,28,Chris Boucher,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037601,2023-10-25T00:00:00.000Z,38017710,28,Christian Koloko,0,0,0,0,0,0
7,0,2,8,4,17,8,2,2,32,1,1,22,3,0,2,1037601,2023-10-25T00:00:00.000Z,409,28,Dennis Schroder,0,25,32,29,10,34.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037601,2023-10-25T00:00:00.000Z,436,28,Garrett Temple,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1037601,2023-10-25T00:00:00.000Z,56677828,28,Gradey Dick,0,0,1,1,1,1.5
1,1,8,0,0,3,3,4,1,24,3,1,7,11,1,0,1037601,2023-10-25T00:00:00.000Z,373,28,Jakob Poeltl,2,18,19,8,12,27.7
2,1,2,3,0,3,0,0,0,16,0,2,0,2,1,0,1037601,2023-10-25T00:00:00.000Z,666762,28,Jalen McDaniels,2,2,4,2,4,11.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037601,2023-10-25T00:00:00.000Z,56677805,28,Javon Freeman-Liberty,0,0,0,0,0,0
2,0,0,1,1,3,1,0,0,10,0,4,3,0,1,2,1037601,2023-10-25T00:00:00.000Z,3547275,28,Malachi Flynn,1,3,5,5,2,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037601,2023-10-25T00:00:00.000Z,56677869,28,Markquis Nowell,0,0,0,0,0,0
1,3,6,9,4,13,7,2,2,34,0,2,20,6,2,2,1037601,2023-10-25T00:00:00.000Z,18,28,OG Anunoby,5,26,27,21,7,41.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037601,2023-10-25T00:00:00.000Z,376,28,Otto Porter Jr.,0,0,0,0,0,0
6,0,7,5,3,17,5,2,2,34,0,2,15,7,1,2,1037601,2023-10-25T00:00:00.000Z,416,28,Pascal Siakam,1,22,28,21,13,33.4
0,0,6,1,0,9,4,0,0,24,3,1,8,9,0,2,1037601,2023-10-25T00:00:00.000Z,3547249,28,Precious Achiuwa,0,17,17,8,9,16.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037601,2023-10-25T00:00:00.000Z,38017717,28,Ron Harper Jr.,0,0,0,0,0,0
5,5,7,4,1,16,6,6,4,37,1,1,17,8,2,4,1037601,2023-10-25T00:00:00.000Z,17896055,28,Scottie Barnes,7,25,30,22,13,51.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037601,2023-10-25T00:00:00.000Z,489,28,Thaddeus Young,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037602,2023-10-25T00:00:00.000Z,56677860,5,Adama Sanogo,0,0,0,0,0,0
3,0,2,4,1,5,2,2,1,19,0,1,6,2,2,1,1037602,2023-10-25T00:00:00.000Z,89,5,Alex Caruso,2,8,11,9,5,17.9
1,0,2,0,0,4,3,0,0,16,3,1,6,5,1,1,1037602,2023-10-25T00:00:00.000Z,137,5,Andre Drummond,1,11,12,7,6,15.5
4,0,3,7,2,14,4,6,5,30,1,3,15,4,0,0,1037602,2023-10-25T00:00:00.000Z,666956,5,Coby White,0,19,23,19,8,25.8
1,0,2,1,0,2,0,0,0,4,0,0,0,2,0,0,1037602,2023-10-25T00:00:00.000Z,38017719,5,Dalen Terry,0,2,3,1,3,3.9
2,1,3,3,1,20,9,3,1,33,2,1,20,5,1,0,1037602,2023-10-25T00:00:00.000Z,125,5,DeMar DeRozan,2,25,27,22,7,35
2,0,1,4,1,4,1,0,0,16,0,0,3,1,0,0,1037602,2023-10-25T00:00:00.000Z,87,5,Jevon Carter,0,4,6,5,3,7.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037602,2023-10-25T00:00:00.000Z,45969255,5,Justin Lewis,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037602,2023-10-25T00:00:00.000Z,27,5,Lonzo Ball,0,0,0,0,0,0
4,2,8,2,0,8,5,1,1,32,1,2,11,9,3,4,1037602,2023-10-25T00:00:00.000Z,460,5,Nikola Vucevic,5,20,24,15,13,38.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037602,2023-10-25T00:00:00.000Z,56677874,5,Onuralp Bitim,0,0,0,0,0,0
4,0,1,4,0,10,4,0,0,30,2,3,8,3,2,0,1037602,2023-10-25T00:00:00.000Z,3547248,5,Patrick Williams,2,11,15,12,7,23.6
1,0,3,4,3,6,4,0,0,22,4,2,11,7,0,1,1037602,2023-10-25T00:00:00.000Z,110,5,Torrey Craig,0,18,19,12,8,19.9
3,0,4,9,2,16,4,6,6,25,0,3,16,4,0,4,1037602,2023-10-25T00:00:00.000Z,268,5,Zach LaVine,0,20,23,19,7,21.3
0,0,2,1,0,1,0,0,0,2,0,0,0,2,0,0,1037602,2023-10-25T00:00:00.000Z,3547271,21,Aleksej Pokusevski,0,2,2,0,2,2.4
1,1,2,3,3,5,5,0,0,19,0,3,13,2,0,1,1037602,2023-10-25T00:00:00.000Z,56677833,21,Cason Wallace,1,15,16,14,3,18.9
3,0,4,3,2,7,4,3,1,25,0,3,11,4,1,1,1037602,2023-10-25T00:00:00.000Z,38017685,21,Chet Holmgren,1,15,18,14,7,22.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037602,2023-10-25T00:00:00.000Z,44,21,Davis Bertans,0,0,0,0,0,0
5,0,3,6,2,11,5,4,4,32,0,3,16,3,1,2,1037602,2023-10-25T00:00:00.000Z,38017703,21,Jalen Williams,1,19,24,21,8,28.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037602,2023-10-25T00:00:00.000Z,38017706,21,Jaylin Williams,0,0,0,0,0,0
6,0,5,3,2,14,7,0,0,32,1,1,16,6,0,3,1037602,2023-10-25T00:00:00.000Z,17896065,21,Josh Giddey,0,22,28,22,12,29.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037602,2023-10-25T00:00:00.000Z,480,21,Kenrich Williams,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037602,2023-10-25T00:00:00.000Z,56677853,21,Keyontae Johnson,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,1037602,2023-10-25T00:00:00.000Z,27924547,21,Lindy Waters III,0,0,0,0,0,0
2,1,7,5,2,8,3,0,0,32,0,1,8,7,2,2,1037602,2023-10-25T00:00:00.000Z,666541,21,Luguentz Dort,3,15,17,10,9,26.4
1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1037602,2023-10-25T00:00:00.000Z,17896036,21,Tre Mann,0,0,1,1,1,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037602,2023-10-25T00:00:00.000Z,4197029,21,Vasilije Micic,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037603,2023-10-25T00:00:00.000Z,666505,15,Brandon Clarke,0,0,0,0,0,0
2,0,4,3,1,7,4,0,0,28,1,2,9,5,0,1,1037603,2023-10-25T00:00:00.000Z,38017729,15,David Roddy,0,14,16,11,7,17
3,0,1,4,2,11,3,0,0,16,1,0,8,2,0,0,1037603,2023-10-25T00:00:00.000Z,401,15,Derrick Rose,0,10,13,11,5,14.9
5,1,5,10,5,22,11,5,4,36,0,1,31,5,2,2,1037603,2023-10-25T00:00:00.000Z,3547287,15,Desmond Bane,3,36,41,36,10,51.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037603,2023-10-25T00:00:00.000Z,56677830,15,GG Jackson,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037603,2023-10-25T00:00:00.000Z,666786,15,Ja Morant,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037603,2023-10-25T00:00:00.000Z,48248287,15,Jacob Gilyard,0,0,0,0,0,0
1,0,2,2,0,3,1,0,0,14,0,4,2,2,1,0,1037603,2023-10-25T00:00:00.000Z,38017728,15,Jake LaRavia,1,4,5,3,3,8.9
3,5,4,5,0,9,2,4,4,36,1,5,8,5,0,3,1037603,2023-10-25T00:00:00.000Z,231,15,Jaren Jackson Jr.,5,13,16,11,8,30.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037603,2023-10-25T00:00:00.000Z,666703,15,John Konchar,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037603,2023-10-25T00:00:00.000Z,38017732,15,Kenneth Lofton Jr.,0,0,0,0,0,0
2,0,1,5,0,5,0,3,3,15,1,0,3,2,0,1,1037603,2023-10-25T00:00:00.000Z,254,15,Luke Kennard,0,5,7,5,4,7.4
3,0,0,6,2,11,6,6,3,32,0,3,17,0,2,5,1037603,2023-10-25T00:00:00.000Z,420,15,Marcus Smart,2,17,20,20,3,22.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037603,2023-10-25T00:00:00.000Z,17896067,15,Santi Aldama,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037603,2023-10-25T00:00:00.000Z,3,15,Steven Adams,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037603,2023-10-25T00:00:00.000Z,38017731,15,Vince Williams Jr.,0,0,0,0,0,0
4,1,8,5,1,16,7,2,2,34,4,2,17,12,3,0,1037603,2023-10-25T00:00:00.000Z,3547285,15,Xavier Tillman,4,29,33,21,16,49.4
0,0,4,3,1,7,4,0,0,29,0,2,9,4,0,1,1037603,2023-10-25T00:00:00.000Z,17896027,15,Ziaire Williams,0,13,13,9,4,12.8
6,0,7,3,0,18,7,6,5,36,0,3,19,7,2,5,1037603,2023-10-25T00:00:00.000Z,227,19,Brandon Ingram,2,26,32,25,13,37.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037603,2023-10-25T00:00:00.000Z,491,19,Cody Zeller,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037603,2023-10-25T00:00:00.000Z,38017663,19,E.J. Liddell,0,0,0,0,0,0
1,1,12,4,2,7,4,2,2,29,0,1,12,12,0,3,1037603,2023-10-25T00:00:00.000Z,455,19,Jonas Valanciunas,1,24,25,13,13,27.9
2,0,0,2,1,2,1,0,0,9,0,2,3,0,0,0,1037603,2023-10-25T00:00:00.000Z,56677837,19,Jordan Hawkins,0,3,5,5,2,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037603,2023-10-25T00:00:00.000Z,17896097,19,Jose Alvarado,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037603,2023-10-25T00:00:00.000Z,666584,19,Kaiser Gates,0,0,0,0,0,0
0,1,0,2,0,3,0,0,0,11,0,1,0,0,0,1,1037603,2023-10-25T00:00:00.000Z,3547260,19,Kira Lewis Jr.,1,0,0,0,0,2
0,0,7,0,0,2,1,0,0,15,1,1,2,8,1,2,1037603,2023-10-25T00:00:00.000Z,340,19,Larry Nance Jr.,1,10,10,2,8,12.6
1,0,1,6,3,6,3,0,0,14,0,2,9,1,0,0,1037603,2023-10-25T00:00:00.000Z,17896017,19,Matt Ryan,0,10,11,10,2,11.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037603,2023-10-25T00:00:00.000Z,3547293,19,Naji Marshall,0,0,0,0,0,0
3,0,3,0,0,17,9,7,5,32,4,1,23,7,0,3,1037603,2023-10-25T00:00:00.000Z,666969,19,Zion Williamson,0,30,33,26,10,32.9
6,1,3,7,1,18,6,6,5,33,2,4,18,5,1,3,1037604,2023-10-25T00:00:00.000Z,161,26,De'Aaron Fox,2,23,29,24,11,36
5,2,6,2,1,14,8,7,5,32,6,3,22,12,1,3,1037604,2023-10-25T00:00:00.000Z,406,26,Domantas Sabonis,3,34,39,27,17,49.9
1,2,6,9,4,13,5,1,1,30,2,4,15,8,1,0,1037604,2023-10-25T00:00:00.000Z,38017688,26,Keegan Murray,3,23,24,16,9,35.1
2,0,3,5,1,9,3,0,0,24,2,3,7,5,0,1,1037604,2023-10-25T00:00:00.000Z,221,26,Kevin Huerter,0,12,14,9,7,15
0,0,0,0,0,2,0,0,0,2,1,0,0,1,0,0,1037604,2023-10-25T00:00:00.000Z,56677842,29,Brice Sensabaugh,0,1,1,0,1,1.2
0,0,3,2,0,9,2,7,5,20,0,3,9,3,0,3,1037604,2023-10-25T00:00:00.000Z,413,29,Collin Sexton,0,12,12,9,3,9.6
2,0,8,3,1,11,6,2,2,31,3,3,15,11,1,0,1037604,2023-10-25T00:00:00.000Z,101,29,John Collins,1,26,28,17,13,34.2
6,0,2,5,2,16,8,8,6,31,2,4,24,4,0,2,1037604,2023-10-25T00:00:00.000Z,100,29,Jordan Clarkson,0,28,34,30,10,35.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037604,2023-10-25T00:00:00.000Z,17896023,29,Josh Christopher,0,0,0,0,0,0
4,0,3,0,0,3,2,1,1,17,3,3,5,6,1,1,1037604,2023-10-25T00:00:00.000Z,358,29,Kelly Olynyk,1,11,15,9,10,20.2
2,0,2,3,1,5,3,1,1,19,0,0,8,2,0,1,1037604,2023-10-25T00:00:00.000Z,56677834,29,Keyonte George,0,10,12,10,4,12.4
2,0,1,1,0,6,3,4,2,16,0,0,8,1,2,4,1037604,2023-10-25T00:00:00.000Z,139,29,Kris Dunn,2,9,11,10,3,14.2
1,0,8,6,2,15,6,6,5,32,2,1,19,10,2,1,1037604,2023-10-25T00:00:00.000Z,297,29,Lauri Markkanen,2,29,30,20,11,37.5
0,0,3,2,1,6,2,0,0,20,0,2,5,3,0,0,1037604,2023-10-25T00:00:00.000Z,38017620,29,Ochai Agbaji,0,8,8,5,3,8.6
1,0,0,1,0,2,1,0,0,2,1,0,2,1,0,0,1037604,2023-10-25T00:00:00.000Z,38017739,29,Simone Fontecchio,0,3,4,3,2,4.7
4,1,1,4,2,9,3,0,0,22,0,1,8,1,0,1,1037604,2023-10-25T00:00:00.000Z,666650,29,Talen Horton-Tucker,1,9,13,12,5,17.2
0,0,1,0,0,0,0,2,1,2,0,0,1,1,0,0,1037604,2023-10-25T00:00:00.000Z,56677824,29,Taylor Hendricks,0,2,2,1,1,2.2
0,1,4,0,0,5,4,0,0,22,4,3,8,8,0,1,1037604,2023-10-25T00:00:00.000Z,38017705,29,Walker Kessler,1,16,16,8,8,19.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037605,2023-10-25T00:00:00.000Z,17554004,7,AJ Lawson,0,0,0,0,0,0
0,0,1,1,0,2,1,1,1,8,0,1,3,1,0,0,1037605,2023-10-25T00:00:00.000Z,151,7,Dante Exum,0,4,4,3,1,4.2
1,1,5,0,0,8,7,3,2,31,5,4,16,10,1,1,1037605,2023-10-25T00:00:00.000Z,56677840,7,Dereck Lively II,2,26,27,17,11,34.5
0,1,5,8,4,11,6,1,1,35,1,4,17,6,0,3,1037605,2023-10-25T00:00:00.000Z,666965,7,Grant Williams,1,23,23,17,6,24.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037605,2023-10-25T00:00:00.000Z,38017679,7,Jaden Hardy,0,0,0,0,0,0
1,0,0,2,2,5,3,4,3,30,2,4,11,2,1,0,1037605,2023-10-25T00:00:00.000Z,3547258,7,Josh Green,1,13,14,12,3,17.9
6,0,2,8,1,24,10,1,1,36,0,3,22,2,1,2,1037605,2023-10-25T00:00:00.000Z,228,7,Kyrie Irving,1,24,30,28,8,34.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037605,2023-10-25T00:00:00.000Z,329,7,Markieff Morris,0,0,0,0,0,0
2,1,5,5,2,7,2,0,0,23,2,3,6,7,0,0,1037605,2023-10-25T00:00:00.000Z,257,7,Maxi Kleber,1,13,15,8,9,20.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037605,2023-10-25T00:00:00.000Z,217,7,Richaun Holmes,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1037605,2023-10-25T00:00:00.000Z,114,7,Seth Curry,0,0,0,0,0,0
4,0,4,10,3,14,5,4,4,28,2,0,17,6,1,1,1037605,2023-10-25T00:00:00.000Z,191,7,Tim Hardaway Jr.,1,23,27,21,10,32.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037605,2023-10-25T00:00:00.000Z,38017693,27,Blake Wesley,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037605,2023-10-25T00:00:00.000Z,56677865,27,Charles Bediako,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037605,2023-10-25T00:00:00.000Z,180,27,Devonte' Graham,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037605,2023-10-25T00:00:00.000Z,38017730,27,Dominick Barlow,0,0,0,0,0,0
1,1,1,1,0,1,0,0,0,11,0,1,0,1,0,0,1037605,2023-10-25T00:00:00.000Z,305,27,Doug McDermott,1,1,2,1,2,5.7
